ORSPL,PLANT_NAME,rggi,Low_Income,PRIME_MOVER,Year,fuel
57027,Canyon Power Plant,0,0,GT,2011,Natural Gas
7698,General Electric Plastic,0,1,CC,2011,Natural Gas
7698,General Electric Plastic,0,1,CC,2011,Natural Gas
7699,Tiger Bay,0,1,CC,2011,Natural Gas
7705,Girvin Landfill,0,0,IC,2011,
7706,Agency GT,0,1,GT,2011,
7709,Dahlberg,0,0,GT,2011,Natural Gas
7715,Pea Ridge,0,1,GT,2011,Natural Gas
7719,Meridian,0,1,IC,2011,
7721,Theodore Cogen Facility,0,0,CC,2011,Natural Gas
7723,Nymans Plant,0,0,IC,2011,Oil
7725,Coffin Butte,0,0,IC,2011,
7737,Kapstone,0,1,ST,2011,Biomass
7749,Essex,0,1,GT,2011,Natural Gas
7754,Nodaway,0,0,GT,2011,Natural Gas
7759,Georgetown,0,0,GT,2011,Natural Gas
7760,Tilton,0,1,GT,2011,Natural Gas
7763,Henry County,0,0,GT,2011,Natural Gas
7767,Bloomington Power Plant,0,0,IC,2011,Oil
7768,Sowega Power,0,0,GT,2011,Natural Gas
55304,Baconton Power Plant,0,0,GT,2011,Natural Gas
7770,1515 S Caron Road,0,0,GT,2011,Natural Gas
58377,Rochelle Energy Center,0,0,IC,2011,
7775,Versailles Peaking,0,0,IC,2011,Oil
7777,Dover Peaking,0,0,IC,2011,Oil
7778,Orrville Peaking,0,0,IC,2011,Oil
7780,Jackson Cntr Peaking,0,0,IC,2011,Oil
7782,Hamilton Peaking,0,1,GT,2011,Natural Gas
7784,Allegany Cogen,1,1,CC,2011,Natural Gas
7790,Bonanza,0,1,ST,2011,Coal
7791,Montpelier,0,1,IC,2011,Oil
7795,Custer Energy Center,0,1,GT,2011,Natural Gas
7805,Sherwood H Smith Jr Energy Complex,0,1,CC,2011,Natural Gas
7805,Sherwood H Smith Jr Energy Complex,0,1,GT,2011,Natural Gas
56292,Hamlet Generating Facility,0,1,GT,2011,Natural Gas
7810,Argyle,0,0,IC,2011,Oil
7813,Sewell Creek Energy,0,1,GT,2011,Natural Gas
7814,Webb Forging,0,1,IC,2011,Oil
7818,Alsey,0,0,GT,2011,Natural Gas
7818,Alsey,0,0,GT,2011,Natural Gas
7824,Rockwood,0,1,GT,2011,Natural Gas
7825,Fulton (AR),0,0,GT,2011,Natural Gas
7828,Shelby South,0,0,IC,2011,Oil
7829,Smarr Energy Center,0,0,GT,2011,Natural Gas
7831,Beaver Island,0,0,IC,2011,Oil
7834,John S Rainey,0,1,CC,2011,Natural Gas
7834,John S Rainey,0,1,GT,2011,Natural Gas
7835,Essential Power Rock Springs LLC,1,0,GT,2011,Natural Gas
7836,Marsh Run Generation Facility,0,1,GT,2011,Natural Gas
7838,Remington,0,1,GT,2011,Natural Gas
7839,Ladysmith,0,0,GT,2011,Natural Gas
7842,Freedom Power Project,0,1,GT,2011,Natural Gas
7843,Pleasant Valley (MN),0,0,GT,2011,Natural Gas
7845,Lagoon Creek,0,1,CC,2011,Natural Gas
7845,Lagoon Creek,0,1,GT,2011,
7846,Brandy Branch,0,0,CC,2011,Natural Gas
7846,Brandy Branch,0,0,GT,2011,Natural Gas
57123,Trail Ridge Landfill Gas Recovery,0,0,IC,2011,
7847,Coon Rapids II,0,0,IC,2011,Oil
7848,Holden,0,0,GT,2011,Natural Gas
7849,Knoxville Industrial,0,0,IC,2011,
7850,Shenandoah,0,1,IC,2011,
7851,Waterloo Lundquist,0,1,IC,2011,
7854,Avenue A Generator Sets,0,1,GT,2011,Oil
7854,Avenue A Generator Sets,0,1,IC,2011,
7857,Gilliam South,0,0,IC,2011,Oil
7865,Earlville,0,0,IC,2011,Oil
7870,Encogen,0,1,CC,2011,Natural Gas
7872,Robert P Mone Plant,0,0,GT,2011,Natural Gas
7874,Edgerton,0,0,IC,2011,Oil
7878,Wellington,0,0,IC,2011,Oil
7883,Powell Valley,0,1,IC,2011,
7884,Dakota Magic,0,0,IC,2011,
7887,Terry Bundy Generating Station,0,0,CC,2011,Natural Gas
7887,Terry Bundy Generating Station,0,0,GT,2011,
7887,Terry Bundy Generating Station,0,0,IC,2011,Oil
7891,Gillum,0,1,IC,2011,
7897,E B Harris Electric Generating Plant,0,0,CC,2011,Natural Gas
52140,International Paper Prattville Mill,0,0,ST,2011,Biomass
7898,New Knoxville,0,0,IC,2011,Oil
10739,Hoge Lumber,0,0,ST,2011,
7902,Pirkey,0,1,ST,2011,Coal
55176,Eastman Cogeneration Facility,0,1,CC,2011,Natural Gas
55664,Harrison County Power Project,0,1,CC,2011,Natural Gas
7915,North 1st,1,0,GT,2011,Natural Gas
7916,Talbot County Energy,0,1,GT,2011,Natural Gas
7918,Galion,0,1,GT,2011,
7918,Galion,0,1,IC,2011,Oil
7919,Seville,0,0,IC,2011,Oil
7924,Albertville,0,0,IC,2011,
7929,West Gardner,0,0,GT,2011,Natural Gas
7934,Industrial Park,0,0,GT,2011,Oil
7934,Industrial Park,0,0,IC,2011,
7935,Trenton South,0,0,IC,2011,Oil
7940,Ponton Diesel Generating Facility,0,0,IC,2011,Oil
56681,Amelia,0,0,IC,2011,Oil
7941,Nottoway Diesel Generating Facility,0,1,IC,2011,Oil
7954,Field Street,0,0,GT,2011,Oil
7955,Elk City Station,0,0,IC,2011,
7958,Horry Land Fill Gas Site,0,0,IC,2011,
7960,Kemper County,0,1,GT,2011,Natural Gas
7963,South West Landfill,0,0,IC,2011,
7964,Peno Creek,0,1,GT,2011,Natural Gas
7967,Lordsburg Generating,0,0,GT,2011,Natural Gas
7975,Pyramid,0,0,GT,2011,Oil
7973,Sharpe,0,0,IC,2011,Oil
7977,Granite Falls 2,0,0,IC,2011,Oil
7982,South Generation,0,1,IC,2011,Oil
7984,Kalkaska CT #1,0,1,GT,2011,Natural Gas
7990,Altamont,0,0,IC,2011,Oil
7991,West Campus Cogeneration Facility,0,1,CC,2011,Natural Gas
7994,Randolph Road,0,1,IC,2011,
7995,Airport Industrial,0,1,IC,2011,
56998,Pueblo Airport Generating Station,0,1,CC,2011,
56998,Pueblo Airport Generating Station,0,1,CC,2011,
56998,Pueblo Airport Generating Station,0,1,GT,2011,
7997,Winston,0,0,IC,2011,
7998,Tri Cities,0,1,IC,2011,
7999,Grays Harbor Energy Facility,0,0,CC,2011,Natural Gas
8000,Beatrice,0,0,CC,2011,Natural Gas
8002,Newington,1,0,ST,2011,Natural Gas
55661,Essential Power Newington LLC,1,0,CC,2011,Natural Gas
8009,Auburn State Street,1,1,GT,2011,Natural Gas
8012,Croydon CT Generating Station,0,0,GT,2011,Oil
8013,Winter,0,1,IC,2011,
8016,Factory,0,1,GT,2011,Oil
8017,Gallatin #2,0,0,IC,2011,
8019,Portage,0,0,GT,2011,
8022,Boulder Park,0,1,IC,2011,Natural Gas
8023,Columbia (WI),0,0,ST,2011,Coal
8025,Montgomery,0,0,GT,2011,
8029,Sycamore (IA),0,0,GT,2011,Natural Gas
8031,Emery Station,0,0,CC,2011,Natural Gas
8034,Yankton,0,0,IC,2011,
8048,Anclote,0,0,ST,2011,Natural Gas
8049,Intercession City,0,0,GT,2011,Natural Gas
8050,Juneau,0,1,GT,2011,Oil
8053,Pouch,1,1,GT,2011,Natural Gas
8054,Gerald Andrus,0,0,ST,2011,Natural Gas
8056,Waterford 1 & 2,0,0,GT,2011,Oil
8056,Waterford 1 & 2,0,0,ST,2011,Natural Gas
50152,Dow St Charles Operations,0,0,CC,2011,Natural Gas
50152,Dow St Charles Operations,0,0,CC,2011,Natural Gas
55089,Taft Cogeneration Facility,0,0,CC,2011,Natural Gas
8059,Comanche (OK),0,0,CC,2011,Natural Gas
8059,Comanche (OK),0,0,IC,2011,
8066,Jim Bridger,0,0,ST,2011,Coal
8067,Fort Lupton,0,1,GT,2011,Natural Gas
8068,Santan,0,0,CC,2011,Natural Gas
8069,Huntington,0,0,ST,2011,Coal
8100,Springfield (CO),0,1,IC,2011,
8105,Halstad,0,1,IC,2011,Oil
8106,Tipton,0,0,IC,2011,Natural Gas
8108,Hopkinton,0,0,IC,2011,Oil
8110,Stanberry,0,0,IC,2011,
8223,Springerville,0,1,ST,2011,Coal
8224,North Valmy,0,1,ST,2011,Coal
8906,Astoria Generating Station,1,0,GT,2011,Natural Gas
8906,Astoria Generating Station,1,0,ST,2011,Natural Gas
55243,Astoria Gas Turbines,1,0,GT,2011,Natural Gas
55243,Astoria Gas Turbines,1,0,GT,2011,Natural Gas
55375,Astoria Energy,1,0,CC,2011,Natural Gas
56196,500MW CC,1,0,CC,2011,Natural Gas
57664,Astoria Energy II,1,0,CC,2011,Natural Gas
9038,Cherry Street,1,0,IC,2011,Natural Gas
9674,Nine Springs,0,0,GT,2011,Natural Gas
9864,Cabot Holyoke,1,1,ST,2011,
10002,ACE Cogeneration Facility,0,1,ST,2011,Coal
10684,Argus Cogen Plant,0,1,ST,2011,Coal
10684,Argus Cogen Plant,0,1,ST,2011,Coal
10685,Westend Facility,0,1,GT,2011,
10012,Covanta Warren Energy,1,0,ST,2011,
10017,WestRock-West Point Mill,0,0,ST,2011,Biomass
10017,WestRock-West Point Mill,0,0,ST,2011,Biomass
10020,Cutrale Citrus Juices USA I,0,1,GT,2011,Natural Gas
10025,"RED-Rochester, LLC",1,1,ST,2011,Coal
10025,"RED-Rochester, LLC",1,1,ST,2011,Coal
10029,General Electric Aircraft Engines,1,1,CC,2011,
10029,General Electric Aircraft Engines,1,1,GT,2011,Natural Gas
10029,General Electric Aircraft Engines,1,1,ST,2011,Natural Gas
10033,Greater Detroit Resource Recovery,0,0,ST,2011,Oil
10034,Gilroy Power Plant,0,1,CC,2011,Natural Gas
55810,Gilroy Peaking Energy Center,0,1,GT,2011,Natural Gas
10039,John Deere Harvester Works,0,1,ST,2011,Coal
10042,Kaweah Delta District Hospital,0,1,GT,2011,Natural Gas
10042,Kaweah Delta District Hospital,0,1,IC,2011,
10043,Logan Generating Company LP,1,0,ST,2011,Coal
10045,Kinsleys Landfill,1,0,IC,2011,
10050,Fourche Creek Wastewater,0,0,IC,2011,Natural Gas
54311,Archer Daniels Midland Little Rock,0,0,IC,2011,
10052,Fairhaven Power,0,1,ST,2011,Biomass
10074,Pulp Mill Power House,0,1,ST,2011,
10061,MARS Chocolate North American LLC,1,0,CC,2011,Natural Gas
10071,Portsmouth Genco LLC,0,0,ST,2011,Coal
10090,Commerce Refuse To Energy,0,1,ST,2011,Natural Gas
10091,Total Energy Facilities,0,1,CC,2011,Natural Gas
54451,Los Angeles Refinery Wilmington,0,1,GT,2011,Natural Gas
10093,Tesoro Hawaii,0,0,GT,2011,Oil
10194,Hawaii Cogen,0,0,GT,2011,Natural Gas
10334,H Power,0,0,ST,2011,Oil
10673,AES Hawaii,0,0,ST,2011,Coal
54646,Kalaeloa Cogen Plant,0,0,CC,2011,Oil
56329,Campbell Industrial Park,0,0,GT,2011,Biomass
56514,Kalaeoloa Pole Yard DG,0,0,IC,2011,
10099,Pedricktown Cogeneration Company LP,1,0,CC,2011,Natural Gas
10111,DTE Pontiac North LLC,0,0,ST,2011,
10113,John B Rich Memorial Power Station,0,0,ST,2011,Coal
10118,Harrisburg Facility,0,1,ST,2011,Natural Gas
10120,PInova Inc,0,1,ST,2011,Biomass
10122,CIP II/AR Bridgewater Holdings - NJCOE,1,0,GT,2011,
10125,Honeywell Farms,1,1,IC,2011,Natural Gas
10129,Indiana University of Pennsylvania,0,1,IC,2011,Natural Gas
10143,Colver Power Project,0,1,ST,2011,Coal
10144,Sierra Pacific Lincoln Facility,0,0,ST,2011,Biomass
10148,White Pine Electric Power,0,1,ST,2011,Coal
10149,Decorative Panels Intl,0,1,ST,2011,Coal
50305,LaFarge Alpena,0,1,ST,2011,Oil
10154,Chocolate Bayou Works,0,0,GT,2011,Natural Gas
10418,Ascend Performance Materials Texas Inc.,0,0,ST,2011,Natural Gas
10418,Ascend Performance Materials Texas Inc.,0,0,ST,2011,Natural Gas
10156,Fresno Cogen Partners,0,1,CC,2011,Natural Gas
10156,Fresno Cogen Partners,0,1,CC,2011,Natural Gas
10156,Fresno Cogen Partners,0,1,GT,2011,
10157,Asbury Park Press,1,0,IC,2011,Natural Gas
10159,Apogee Technology Inc,0,0,GT,2011,
10165,Worcester Energy,1,1,ST,2011,
10168,Cardinal Cogen,0,1,CC,2011,Natural Gas
10168,Cardinal Cogen,0,1,CC,2011,Natural Gas
10169,Carson Cogeneration,0,1,CC,2011,Natural Gas
10169,Carson Cogeneration,0,1,CC,2011,Natural Gas
10175,Childrens Hospital,0,0,GT,2011,Natural Gas
10175,Childrens Hospital,0,0,IC,2011,
10180,Metro Wastewater Reclamation District,0,1,GT,2011,Natural Gas
10180,Metro Wastewater Reclamation District,0,1,IC,2011,
10186,Anson Abenaki Hydros,1,1,ST,2011,Oil
10187,Engineered Carbons Echo Cogeneration,0,0,ST,2011,Natural Gas
10188,Cutrale Citrus Juices USA II,0,1,CC,2011,Natural Gas
10188,Cutrale Citrus Juices USA II,0,1,GT,2011,
54658,Quantum Auburndale Power LP,0,1,CC,2011,Natural Gas
55412,Osprey Energy Center Power Plant,0,1,CC,2011,Natural Gas
55833,Auburndale Peaker Energy Center,0,1,GT,2011,Natural Gas
10190,Castleton Energy Center,1,0,CC,2011,Natural Gas
10195,CF Industries Yazoo City Complex,0,1,GT,2011,Natural Gas
10198,Mosaic Phosphates Uncle Sam,0,0,ST,2011,
10202,Fernandina Beach Mill,0,0,ST,2011,Biomass
10202,Fernandina Beach Mill,0,0,ST,2011,Biomass
10205,Mosaic Co Greenbay,0,1,ST,2011,
10206,Loma Linda University Cogen,0,0,CC,2011,Natural Gas
10206,Loma Linda University Cogen,0,0,GT,2011,
10206,Loma Linda University Cogen,0,0,IC,2011,
10208,Escanaba Mill,0,0,ST,2011,Biomass
10208,Escanaba Mill,0,0,ST,2011,Biomass
10211,2 AC Station,0,1,ST,2011,
10474,4 AC Station,0,1,ST,2011,
54995,Indiana Harbor E 5 AC Station,0,1,ST,2011,Natural Gas
55066,Heat Recovery Coke Facility,0,1,ST,2011,
10216,Alabama River Pulp,0,1,ST,2011,Biomass
54429,Alabama Pine Pulp,0,1,ST,2011,Biomass
10223,AG Processing Inc,0,0,ST,2011,Coal
10224,Merck Rahway Power Plant,1,0,ST,2011,Natural Gas
50960,Union County Resource Recovery,1,0,ST,2011,
10232,Hutzel Hospital,0,1,GT,2011,
10233,Leaf River Cellulose LLC,0,0,ST,2011,Biomass
10234,Biron Mill,0,1,ST,2011,Coal
10243,Ticona Polymers Inc,0,1,CC,2011,
10243,Ticona Polymers Inc,0,1,CC,2011,
10243,Ticona Polymers Inc,0,1,GT,2011,Natural Gas
10244,P H Glatfelter Co -Chillicothe Facility,0,1,ST,2011,Biomass
10244,P H Glatfelter Co -Chillicothe Facility,0,1,ST,2011,Biomass
10252,Domtar Kingsport Mill,0,1,ST,2011,Biomass
10252,Domtar Kingsport Mill,0,1,ST,2011,Biomass
50481,Tennessee Eastman Operations,0,1,ST,2011,Coal
10262,California Institute of Technology,0,0,CC,2011,Natural Gas
10275,Florida's Natural Growers,0,1,GT,2011,Natural Gas
10280,Bob Jones University Cogen Plant,0,0,IC,2011,
10288,Big Valley Power LLC,0,0,ST,2011,
10298,Bayou Cogen Plant,0,1,GT,2011,Natural Gas
10741,Clear Lake Cogeneration Ltd,0,1,CC,2011,Natural Gas
10741,Clear Lake Cogeneration Ltd,0,1,CC,2011,Natural Gas
10301,Louisiana Sugar Refining,0,0,ST,2011,Natural Gas
50846,Noranda Alumina LLC,0,0,GT,2011,Natural Gas
50846,Noranda Alumina LLC,0,0,ST,2011,Natural Gas
10305,Dutchess Cnty Resource Recovery Facility,1,0,ST,2011,Natural Gas
10308,Sayreville Cogeneration Facility,1,1,CC,2011,Natural Gas
55239,Red Oak Power LLC,1,1,CC,2011,Natural Gas
10328,T B Simon Power Plant,0,0,GT,2011,Natural Gas
10328,T B Simon Power Plant,0,0,ST,2011,Coal
10333,Florida Power Development,0,0,ST,2011,Coal
10339,Southside Water Reclamation Plant,0,1,IC,2011,Natural Gas
55039,Rio Bravo,0,1,GT,2011,Natural Gas
10342,Foster Wheeler Martinez,0,1,CC,2011,Natural Gas
10343,Foster Wheeler Mt Carmel Cogen,0,0,ST,2011,Coal
10346,Hillman Power LLC,0,1,ST,2011,Biomass
10349,Greenleaf 2 Power Plant,0,1,GT,2011,Natural Gas
52186,Yuba City Cogen Partners,0,1,GT,2011,Natural Gas
55813,Yuba City Energy Center,0,1,GT,2011,Natural Gas
10350,Greenleaf 1 Power Plant,0,0,CC,2011,Natural Gas
10350,Greenleaf 1 Power Plant,0,0,CC,2011,Natural Gas
55112,Sutter Energy Center,0,0,CC,2011,Natural Gas
10354,ReEnergy Livermore Falls,1,1,ST,2011,Biomass
10356,ReEnergy Ashland,1,1,ST,2011,Biomass
10360,Green Bay West Mill,0,1,ST,2011,Coal
10360,Green Bay West Mill,0,1,ST,2011,Coal
10361,Savannah River Mill,0,0,GT,2011,Natural Gas
10361,Savannah River Mill,0,0,ST,2011,Oil
56150,McIntosh Combined Cycle Facility,0,0,CC,2011,Natural Gas
10377,James River Genco LLC,0,0,ST,2011,Coal
10633,Hopewell Cogeneration,0,0,CC,2011,Natural Gas
50813,Hopewell Mill,0,0,ST,2011,Biomass
10378,CPI USA NC Southport,0,0,ST,2011,Biomass
54316,Archer Daniels Midland Southport,0,0,GT,2011,Natural Gas
10379,CPI USA NC Roxboro,0,1,ST,2011,Biomass
10382,Lumberton,0,1,ST,2011,
10384,Edgecombe Genco LLC,0,1,ST,2011,Coal
10387,Sycamore Energy 1,0,0,GT,2011,
10388,GRS Newby I,0,1,IC,2011,
55748,Los Esteros Critical Energy Center,0,1,CC,2011,
55748,Los Esteros Critical Energy Center,0,1,GT,2011,Natural Gas
56080,SJ/SC WPCP,0,1,IC,2011,Natural Gas
57557,Sunnyvale City of WPCP,0,1,IC,2011,Natural Gas
60220,Zero Waste Energy Development Co LLC,0,1,IC,2011,
10391,GRS Menlo Park,0,1,IC,2011,
10392,GRS American Canyon,0,1,IC,2011,
10395,GRS Coyote Canyon,0,0,ST,2011,
10397,ArcelorMittal Indiana Harbor West,0,1,ST,2011,Natural Gas
10397,ArcelorMittal Indiana Harbor West,0,1,ST,2011,Natural Gas
10398,Arcelormittal Cleveland Inc,0,1,ST,2011,Natural Gas
10405,Kingsburg Cogen,0,1,CC,2011,Natural Gas
10408,Clark University,1,0,IC,2011,Natural Gas
10416,Pensacola Florida Plant,0,0,GT,2011,Natural Gas
10416,Pensacola Florida Plant,0,0,ST,2011,Natural Gas
10417,Indian Orchard Plant 1,1,1,ST,2011,Coal
10726,Masspower,1,1,CC,2011,Natural Gas
10425,International Paper - Orange,0,0,ST,2011,Biomass
10427,New-Indy Ontario Mill,0,0,GT,2011,Natural Gas
56171,Milliken Plant,0,0,IC,2011,
10430,Anheuser-Busch St Louis,0,1,ST,2011,Coal
10435,Camden Resource Recovery Facility,1,1,ST,2011,
10751,Camden Plant Holding LLC,1,1,CC,2011,Natural Gas
10466,Wisconsin Rapids Paper Mill,0,0,ST,2011,
10471,Spadra Landfill Gas to Energy,0,0,ST,2011,Natural Gas
10472,Puente Hills Energy Recovery,0,0,GT,2011,
10472,Puente Hills Energy Recovery,0,0,IC,2011,
10472,Puente Hills Energy Recovery,0,0,ST,2011,
10473,Palos Verdes Gas to Energy,0,0,ST,2011,Natural Gas
10477,Wisconsin Rapids Pulp Mill,0,0,ST,2011,Biomass
10478,Pitchess Cogen Station,0,0,CC,2011,Natural Gas
10488,DeRidder Mill,0,0,ST,2011,Biomass
10491,Mead Rumford Cogen,1,1,ST,2011,
10495,Rumford Cogeneration,1,1,ST,2011,Biomass
55100,"Rumford Power, Inc",1,1,CC,2011,Natural Gas
10496,Kern River Cogeneration,0,1,GT,2011,Natural Gas
10650,Badger Creek Cogen,0,1,GT,2011,Natural Gas
10769,Rio Bravo Poso,0,1,ST,2011,Coal
50134,Sycamore Cogeneration,0,1,GT,2011,Natural Gas
50493,Double C,0,1,GT,2011,Natural Gas
50493,Double C,0,1,GT,2011,Natural Gas
50494,Kern Front,0,1,GT,2011,Natural Gas
50494,Kern Front,0,1,GT,2011,Natural Gas
50495,High Sierra,0,1,GT,2011,Natural Gas
50495,High Sierra,0,1,GT,2011,Natural Gas
50751,Southeast Kern River Cogen,0,1,GT,2011,Natural Gas
52092,Kern River Fee B Cogen,0,1,GT,2011,
52094,Kern River Fee A Cogen,0,1,GT,2011,
52095,Kern River Fee C Cogen,0,1,GT,2011,
52107,Kern River Eastridge Cogen,0,1,GT,2011,Natural Gas
54371,Oildale Energy LLC,0,1,GT,2011,Natural Gas
54410,Western Power & Steam Inc,0,1,CC,2011,Natural Gas
54410,Western Power & Steam Inc,0,1,CC,2011,Natural Gas
54410,Western Power & Steam Inc,0,1,GT,2011,
54768,Live Oak Cogen,0,1,GT,2011,Natural Gas
10501,Mid-Set Cogeneration,0,1,GT,2011,Natural Gas
50003,Chalk Cliff Cogen,0,1,GT,2011,Natural Gas
50170,Berry Cogen,0,1,GT,2011,Natural Gas
50622,Berry Cogen Tanne Hills 18,0,1,GT,2011,Natural Gas
52085,Taft 26C Cogen,0,1,GT,2011,Natural Gas
10503,Wheelabrator Hudson Falls,1,1,ST,2011,
10504,Amalgamated Sugar Twin Falls,0,0,ST,2011,Coal
10511,Finch Paper,1,1,ST,2011,Biomass
10515,Oilseed Plant,0,1,ST,2011,
10521,Lederle Laboratories,1,0,CC,2011,Natural Gas
10525,Craven County Wood Energy LP,0,0,ST,2011,Biomass
10532,Granger Electric Generating Station #2,0,0,IC,2011,
10548,San Jose Cogeneration,0,1,GT,2011,Natural Gas
10549,Al Turi,1,0,IC,2011,
10553,Anderson Power Products Division,1,0,IC,2011,
10560,Rayonier Advanced Materials - Jesup Plant,0,1,ST,2011,Biomass
10560,Rayonier Advanced Materials - Jesup Plant,0,1,ST,2011,Biomass
10566,Chambers Cogeneration LP,1,1,ST,2011,Coal
10567,Algonquin Windsor Locks,1,0,CC,2011,Natural Gas
10567,Algonquin Windsor Locks,1,0,CC,2011,Natural Gas
10568,Port Arthur Texas Refinery,0,1,GT,2011,Natural Gas
55122,NAFTA Region Olefins Complex Cogen Fac,0,1,GT,2011,Natural Gas
10569,Big Spring Texas Refinery,0,0,ST,2011,
52176,C R Wing Cogen Plant,0,0,CC,2011,Natural Gas
10600,MVUT,0,0,GT,2011,Natural Gas
10601,Tesoro Wilmington Calciner,0,1,ST,2011,
50148,Linde Wilmington,0,1,CC,2011,
50148,Linde Wilmington,0,1,CC,2011,
50530,Equilon Los Angeles Refining,0,1,GT,2011,Natural Gas
50530,Equilon Los Angeles Refining,0,1,ST,2011,Natural Gas
50541,Harbor Cogen,0,1,CC,2011,Natural Gas
50541,Harbor Cogen,0,1,CC,2011,Natural Gas
50541,Harbor Cogen,0,1,GT,2011,
50541,Harbor Cogen,0,1,ST,2011,
55557,Wilmington Hydrogen Plant,0,1,ST,2011,
10603,Ebensburg Power,0,0,ST,2011,Coal
10641,Cambria Cogen,0,0,ST,2011,Coal
10606,Georgia-Pacific Crossett LLC,0,0,ST,2011,Biomass
10606,Georgia-Pacific Crossett LLC,0,0,ST,2011,Biomass
10608,Gilman Mill,1,1,ST,2011,
10610,Georgia-Pacific Monticello Paper,0,1,ST,2011,Biomass
10611,Georgia-Pacific Palatka Operations,0,0,ST,2011,Biomass
10611,Georgia-Pacific Palatka Operations,0,0,ST,2011,Biomass
10612,Georgia-Pacific Port Hudson,0,0,ST,2011,Biomass
10613,Domtar - Woodland Mill,1,1,ST,2011,Biomass
10613,Domtar - Woodland Mill,1,1,ST,2011,Biomass
10617,CH Resources Beaver Falls,1,1,CC,2011,Natural Gas
10621,CH Resources Syracuse,1,0,CC,2011,Natural Gas
50651,Syracuse Energy,1,0,ST,2011,Coal
50651,Syracuse Energy,1,0,ST,2011,Coal
10623,Civic Center,0,1,CC,2011,Natural Gas
10627,Pine Bluff Mill,0,0,ST,2011,Biomass
10627,Pine Bluff Mill,0,0,ST,2011,Biomass
55075,Pine Bluff Energy Center,0,0,CC,2011,Natural Gas
10629,Wheelabrator Baltimore Refuse,1,1,ST,2011,
10629,Wheelabrator Baltimore Refuse,1,1,ST,2011,
10635,Corona Cogen,0,1,GT,2011,Natural Gas
56356,Clearwater Power Plant,0,1,CC,2011,Natural Gas
56356,Clearwater Power Plant,0,1,CC,2011,Natural Gas
10640,Stockton Cogen,0,1,ST,2011,Coal
52115,Ingredion Stockton,0,1,GT,2011,Natural Gas
10642,Covanta Hempstead,1,0,ST,2011,Oil
52056,Nassau Energy Corp,1,0,CC,2011,Natural Gas
52056,Nassau Energy Corp,1,0,CC,2011,Natural Gas
10652,Burney Forest Products,0,1,ST,2011,Biomass
50110,Sierra Pacific Burney Facility,0,1,ST,2011,Biomass
54219,Burney Mountain Power,0,1,ST,2011,
10661,Collins Pine Project,0,0,ST,2011,Biomass
10670,AES Deepwater,0,1,ST,2011,
55299,Channel Energy Center LLC,0,1,CC,2011,Natural Gas
10671,AES Shady Point LLC,0,0,ST,2011,Coal
10672,Cedar Bay Generating Company LP,0,0,ST,2011,Coal
10676,AES Beaver Valley Partners Beaver Valley,0,0,ST,2011,Coal
50130,G F Weaton Power Station,0,0,ST,2011,Coal
10677,CES Placerita Power Plant,0,0,CC,2011,
52096,Berry Placerita Cogen,0,0,GT,2011,Natural Gas
10678,AES Warrior Run Cogeneration Facility,1,1,ST,2011,Coal
10682,Brush Generation Facility,0,1,CC,2011,Natural Gas
10682,Brush Generation Facility,0,1,CC,2011,Natural Gas
10682,Brush Generation Facility,0,1,GT,2011,Natural Gas
10682,Brush Generation Facility,0,1,GT,2011,Natural Gas
10698,Graphic Packaging,0,1,ST,2011,Natural Gas
10699,Georgia-Pacific Consr Prods LP-Naheola,0,1,ST,2011,Biomass
10699,Georgia-Pacific Consr Prods LP-Naheola,0,1,ST,2011,Biomass
10700,Red Shield Envir Old Town Facility,1,1,GT,2011,
10700,Red Shield Envir Old Town Facility,1,1,ST,2011,Biomass
10722,Jackson County Resource Recovery,0,0,ST,2011,
10729,Cargill Corn Wet Milling Plant,0,0,GT,2011,
10729,Cargill Corn Wet Milling Plant,0,0,ST,2011,Coal
10732,Koppers Chicago Plant,0,0,ST,2011,
10745,Midland Cogeneration Venture,0,0,CC,2011,Natural Gas
10745,Midland Cogeneration Venture,0,0,CC,2011,Natural Gas
10745,Midland Cogeneration Venture,0,0,IC,2011,Oil
10748,Marina Landfill Gas,0,0,IC,2011,
54951,Monterey Regional Water Cogen Facility,0,0,IC,2011,
10761,Las Vegas Generating Station,0,0,CC,2011,Natural Gas
10761,Las Vegas Generating Station,0,0,CC,2011,Natural Gas
55952,Las Vegas Cogeneration II LLC,0,0,CC,2011,Natural Gas
10764,Blue Lake Power LLC,0,1,ST,2011,Biomass
10765,Indeck Jonesboro Energy Center,1,1,ST,2011,Biomass
10766,Indeck West Enfield Energy Center,1,1,ST,2011,Biomass
10767,Rio Bravo Fresno,0,1,ST,2011,Biomass
56239,Malaga Power LLC,0,1,GT,2011,Natural Gas
58053,"PPG Industries, Inc. Works 15",0,1,IC,2011,
10771,Hopewell Power Station,0,1,ST,2011,Coal
10773,Altavista Power Station,0,1,ST,2011,
10776,E F Oxnard Energy Facility,0,1,GT,2011,Natural Gas
50464,Oxnard,0,1,GT,2011,Natural Gas
50464,Oxnard,0,1,GT,2011,Natural Gas
10777,HL Power,0,1,ST,2011,Biomass
10788,Belle West Virginia Plant,0,0,ST,2011,
10789,Sabine River Works,0,1,CC,2011,Natural Gas
10789,Sabine River Works,0,1,CC,2011,Natural Gas
10789,Sabine River Works,0,1,ST,2011,
55104,Sabine Cogen,0,1,CC,2011,Natural Gas
